ts,meter_serial,import_kwh,export_kwh
2026-02-22 14:30:00,SOLAR_02,0.0,10030.882
2026-02-22 14:30:00,SOLAR_03,0.0,10148.49
2026-02-22 14:30:00,SOLAR_04,0.0,10090.195
2026-02-22 14:30:00,SELF_01,4417.891,0.0
2026-02-22 14:30:00,GRID_01,0.0,56002.138
2026-02-22 14:30:00,DEST_01,55008.912,0.0
2026-02-22 15:00:00,BESS_01,0.0,5055.801
2026-02-22 15:00:00,BESS_02,0.0,5041.958
2026-02-22 15:00:00,BESS_03,0.0,5005.654
2026-02-22 15:00:00,BESS_04,0.0,5046.062
2026-02-22 15:00:00,SOLAR_01,0.0,10024.86
2026-02-22 15:00:00,SOLAR_02,0.0,10034.559
2026-02-22 15:00:00,SOLAR_03,0.0,10150.908
2026-02-22 15:00:00,SOLAR_04,0.0,10094.974
2026-02-22 15:00:00,SELF_01,4419.464,0.0
2026-02-22 15:00:00,GRID_01,0.0,56021.333
2026-02-22 15:00:00,DEST_01,55027.722,0.0
2026-02-22 15:30:00,BESS_01,0.0,5058.181
2026-02-22 15:30:00,BESS_02,0.0,5043.144
2026-02-22 15:30:00,BESS_03,0.0,5006.772
2026-02-22 15:30:00,BESS_04,0.0,5048.57
2026-02-22 15:30:00,SOLAR_01,0.0,10030.22
2026-02-22 15:30:00,SOLAR_02,0.0,10039.369
2026-02-22 15:30:00,SOLAR_03,0.0,10155.014
2026-02-22 15:30:00,SOLAR_04,0.0,10097.504
2026-02-22 15:30:00,SELF_01,4421.46,0.0
2026-02-22 15:30:00,GRID_01,0.0,56043.334
2026-02-22 15:30:00,DEST_01,55049.285,0.0
2026-02-22 16:00:00,BESS_01,0.0,5060.661
2026-02-22 16:00:00,BESS_02,0.0,5044.953
2026-02-22 16:00:00,BESS_03,0.0,5008.055
2026-02-22 16:00:00,BESS_04,0.0,5051.218
2026-02-22 16:00:00,SOLAR_01,0.0,10035.921
2026-02-22 16:00:00,SOLAR_02,0.0,10041.977
2026-02-22 16:00:00,SOLAR_03,0.0,10157.349
2026-02-22 16:00:00,SOLAR_04,0.0,10102.746
2026-02-22 16:00:00,SELF_01,4422.994,0.0
2026-02-22 16:00:00,GRID_01,0.0,56065.906
2026-02-22 16:00:00,DEST_01,55071.405,0.0
2026-02-22 16:30:00,BESS_01,0.0,5062.002
2026-02-22 16:30:00,BESS_02,0.0,5047.518
2026-02-22 16:30:00,BESS_03,0.0,5010.726
2026-02-22 16:30:00,BESS_04,0.0,5053.355
2026-02-22 16:30:00,SOLAR_01,0.0,10039.446
2026-02-22 16:30:00,SOLAR_02,0.0,10044.561
2026-02-22 16:30:00,SOLAR_03,0.0,10161.465
2026-02-22 16:30:00,SOLAR_04,0.0,10107.271
2026-02-22 16:30:00,SELF_01,4424.739,0.0
2026-02-22 16:30:00,GRID_01,0.0,56087.626
2026-02-22 16:30:00,DEST_01,55092.69,0.0
2026-02-22 17:00:00,BESS_01,0.0,5064.419
2026-02-22 17:00:00,BESS_02,0.0,5050.009
2026-02-22 17:00:00,BESS_03,0.0,5011.748
2026-02-22 17:00:00,BESS_04,0.0,5055.493
2026-02-22 17:00:00,SOLAR_01,0.0,10042.003
2026-02-22 17:00:00,SOLAR_02,0.0,10049.759
2026-02-22 17:00:00,SOLAR_03,0.0,10165.998
2026-02-22 17:00:00,SOLAR_04,0.0,10113.019
2026-02-22 17:00:00,SELF_01,4426.689,0.0
2026-02-22 17:00:00,GRID_01,0.0,56111.781
2026-02-22 17:00:00,DEST_01,55116.361,0.0
2026-02-22 17:30:00,BESS_01,0.0,5066.939
2026-02-22 17:30:00,BESS_02,0.0,5052.112
2026-02-22 17:30:00,BESS_03,0.0,5013.66
2026-02-22 17:30:00,BESS_04,0.0,5057.899
2026-02-22 17:30:00,SOLAR_01,0.0,10044.635
2026-02-22 17:30:00,SOLAR_02,0.0,10051.881
2026-02-22 17:30:00,SOLAR_03,0.0,10171.839
2026-02-22 17:30:00,SOLAR_04,0.0,10117.663
2026-02-22 17:30:00,SELF_01,4429.059,0.0
2026-02-22 17:30:00,GRID_01,0.0,56133.591
2026-02-22 17:30:00,DEST_01,55137.736,0.0
2026-02-22 18:00:00,BESS_01,0.0,5068.618
2026-02-22 18:00:00,BESS_02,0.0,5054.098
2026-02-22 18:00:00,BESS_03,0.0,5014.918
2026-02-22 18:00:00,BESS_04,0.0,5060.51
2026-02-22 18:00:00,SOLAR_01,0.0,10048.861
2026-02-22 18:00:00,SOLAR_02,0.0,10057.638
2026-02-22 18:00:00,SOLAR_03,0.0,10174.418
2026-02-22 18:00:00,SOLAR_04,0.0,10121.062
2026-02-22 18:00:00,SELF_01,4430.502,0.0
2026-02-22 18:00:00,GRID_01,0.0,56155.642
2026-02-22 18:00:00,DEST_01,55159.348,0.0
2026-02-22 18:30:00,BESS_01,0.0,5071.053
2026-02-22 18:30:00,BESS_02,0.0,5055.188
2026-02-22 18:30:00,BESS_03,0.0,5017.271
2026-02-22 18:30:00,BESS_04,0.0,5062.533
2026-02-22 18:30:00,SOLAR_01,0.0,10054.563
2026-02-22 18:30:00,SOLAR_02,0.0,10062.208
2026-02-22 18:30:00,SOLAR_03,0.0,10179.244
2026-02-22 18:30:00,SOLAR_04,0.0,10123.652
2026-02-22 18:30:00,SELF_01,4432.449,0.0
2026-02-22 18:30:00,GRID_01,0.0,56179.284
2026-02-22 18:30:00,DEST_01,55182.516,0.0
2026-02-22 19:00:00,BESS_01,0.0,5072.085
2026-02-22 19:00:00,BESS_02,0.0,5056.948
2026-02-22 19:00:00,BESS_03,0.0,5018.847
2026-02-22 19:00:00,BESS_04,0.0,5063.59
2026-02-22 19:00:00,SOLAR_01,0.0,10059.728
2026-02-22 19:00:00,SOLAR_02,0.0,10067.535
2026-02-22 19:00:00,SOLAR_03,0.0,10182.293
2026-02-22 19:00:00,SOLAR_04,0.0,10127.326
2026-02-22 19:00:00,SELF_01,4433.987,0.0
2026-02-22 19:00:00,GRID_01,0.0,56200.386
2026-02-22 19:00:00,DEST_01,55203.197,0.0
2026-02-22 19:30:00,BESS_01,0.0,5074.039
2026-02-22 19:30:00,BESS_02,0.0,5058.85
2026-02-22 19:30:00,BESS_03,0.0,5021.457
2026-02-22 19:30:00,BESS_04,0.0,5065.976
2026-02-22 19:30:00,SOLAR_01,0.0,10064.156
2026-02-22 19:30:00,SOLAR_02,0.0,10070.9
2026-02-22 19:30:00,SOLAR_03,0.0,10187.165
2026-02-22 19:30:00,SOLAR_04,0.0,10129.419
2026-02-22 19:30:00,SELF_01,4436.293,0.0
2026-02-22 19:30:00,GRID_01,0.0,56221.689
2026-02-22 19:30:00,DEST_01,55224.073,0.0
2026-02-22 20:00:00,BESS_01,0.0,5076.983
2026-02-22 20:00:00,BESS_02,0.0,5061.019
2026-02-22 20:00:00,BESS_03,0.0,5023.118
2026-02-22 20:00:00,BESS_04,0.0,5067.76
2026-02-22 20:00:00,SOLAR_01,0.0,10068.907
2026-02-22 20:00:00,SOLAR_02,0.0,10073.717
2026-02-22 20:00:00,SOLAR_03,0.0,10189.54
2026-02-22 20:00:00,SOLAR_04,0.0,10132.975
2026-02-22 20:00:00,SELF_01,4438.234,0.0
2026-02-22 20:00:00,GRID_01,0.0,56241.805
2026-02-22 20:00:00,DEST_01,55243.788,0.0
2026-02-22 20:30:00,BESS_01,0.0,5079.594
2026-02-22 20:30:00,BESS_02,0.0,5062.46
2026-02-22 20:30:00,BESS_03,0.0,5025.235
2026-02-22 20:30:00,BESS_04,0.0,5069.822
2026-02-22 20:30:00,SOLAR_01,0.0,10074.614
2026-02-22 20:30:00,SOLAR_02,0.0,10077.488
2026-02-22 20:30:00,SOLAR_03,0.0,10195.06
2026-02-22 20:30:00,SOLAR_04,0.0,10136.365
2026-02-22 20:30:00,SELF_01,4440.279,0.0
2026-02-22 20:30:00,GRID_01,0.0,56266.379
2026-02-22 20:30:00,DEST_01,55267.869,0.0
2026-02-22 21:00:00,BESS_01,0.0,5081.82
2026-02-22 21:00:00,BESS_02,0.0,5065.12
2026-02-22 21:00:00,BESS_03,0.0,5026.384
2026-02-22 21:00:00,BESS_04,0.0,5071.6
2026-02-22 21:00:00,SOLAR_01,0.0,10080.45
2026-02-22 21:00:00,SOLAR_02,0.0,10081.155
2026-02-22 21:00:00,SOLAR_03,0.0,10197.572
2026-02-22 21:00:00,SOLAR_04,0.0,10142.075
2026-02-22 21:00:00,SELF_01,4442.544,0.0
2026-02-22 21:00:00,GRID_01,0.0,56289.651
2026-02-22 21:00:00,DEST_01,55290.678,0.0
2026-02-22 21:30:00,BESS_01,0.0,5082.997
2026-02-22 21:30:00,BESS_02,0.0,5066.315
2026-02-22 21:30:00,BESS_03,0.0,5028.837
2026-02-22 21:30:00,BESS_04,0.0,5072.987
2026-02-22 21:30:00,SOLAR_01,0.0,10083.979
2026-02-22 21:30:00,SOLAR_02,0.0,10086.843
2026-02-22 21:30:00,SOLAR_03,0.0,10201.5
2026-02-22 21:30:00,SOLAR_04,0.0,10146.431
2026-02-22 21:30:00,SELF_01,4444.543,0.0
2026-02-22 21:30:00,GRID_01,0.0,56311.368
2026-02-22 21:30:00,DEST_01,55311.96,0.0
2026-02-22 22:00:00,BESS_01,0.0,5085.761
2026-02-22 22:00:00,BESS_02,0.0,5068.822
2026-02-22 22:00:00,BESS_03,0.0,5031.068
2026-02-22 22:00:00,BESS_04,0.0,5074.416
2026-02-22 22:00:00,SOLAR_01,0.0,10086.045
2026-02-22 22:00:00,SOLAR_02,0.0,10090.16
2026-02-22 22:00:00,SOLAR_03,0.0,10206.54
2026-02-22 22:00:00,SOLAR_04,0.0,10151.353
2026-02-22 22:00:00,SELF_01,4446.828,0.0
2026-02-22 22:00:00,GRID_01,0.0,56333.358
2026-02-22 22:00:00,DEST_01,55333.511,0.0
2026-02-22 22:30:00,BESS_01,0.0,5088.356
2026-02-22 22:30:00,BESS_02,0.0,5071.353
2026-02-22 22:30:00,BESS_03,0.0,5033.528
2026-02-22 22:30:00,BESS_04,0.0,5076.536
2026-02-22 22:30:00,SOLAR_01,0.0,10091.848
2026-02-22 22:30:00,SOLAR_02,0.0,10094.438
2026-02-22 22:30:00,SOLAR_03,0.0,10209.772
2026-02-22 22:30:00,SOLAR_04,0.0,10155.709
2026-02-22 22:30:00,SELF_01,4448.958,0.0
2026-02-22 22:30:00,GRID_01,0.0,56358.603
2026-02-22 22:30:00,DEST_01,55358.253,0.0
2026-02-22 23:00:00,BESS_01,0.0,5090.974
2026-02-22 23:00:00,BESS_02,0.0,5073.815
2026-02-22 23:00:00,BESS_03,0.0,5036.442
2026-02-22 23:00:00,BESS_04,0.0,5078.003
2026-02-22 23:00:00,SOLAR_01,0.0,10095.61
2026-02-22 23:00:00,SOLAR_02,0.0,10098.681
2026-02-22 23:00:00,SOLAR_03,0.0,10214.126
2026-02-22 23:00:00,SOLAR_04,0.0,10161.24
2026-02-22 23:00:00,SELF_01,4451.394,0.0
2026-02-22 23:00:00,GRID_01,0.0,56383.518
2026-02-22 23:00:00,DEST_01,55382.67,0.0
2026-02-22 23:30:00,BESS_01,0.0,5092.404
2026-02-22 23:30:00,BESS_02,0.0,5074.928
2026-02-22 23:30:00,BESS_03,0.0,5038.571
2026-02-22 23:30:00,BESS_04,0.0,5080.46
2026-02-22 23:30:00,SOLAR_01,0.0,10098.115
2026-02-22 23:30:00,SOLAR_02,0.0,10103.602
2026-02-22 23:30:00,SOLAR_03,0.0,10218.1
2026-02-22 23:30:00,SOLAR_04,0.0,10166.471
2026-02-22 23:30:00,SELF_01,4452.778,0.0
2026-02-22 23:30:00,GRID_01,0.0,56405.893
2026-02-22 23:30:00,DEST_01,55404.598,0.0
2026-02-23 00:00:00,BESS_01,0.0,5094.438
2026-02-23 00:00:00,BESS_02,0.0,5077.557
2026-02-23 00:00:00,BESS_03,0.0,5040.628
2026-02-23 00:00:00,BESS_04,0.0,5083.001
2026-02-23 00:00:00,SOLAR_01,0.0,10103.454
2026-02-23 00:00:00,SOLAR_02,0.0,10106.929
2026-02-23 00:00:00,SOLAR_03,0.0,10222.855
2026-02-23 00:00:00,SOLAR_04,0.0,10169.068
2026-02-23 00:00:00,SELF_01,4455.114,0.0
2026-02-23 00:00:00,GRID_01,0.0,56428.836
2026-02-23 00:00:00,DEST_01,55427.083,0.0
2026-02-23 00:30:00,BESS_01,0.0,5096.765
2026-02-23 00:30:00,BESS_02,0.0,5079.882
2026-02-23 00:30:00,BESS_03,0.0,5042.955
2026-02-23 00:30:00,BESS_04,0.0,5085.746
2026-02-23 00:30:00,SOLAR_01,0.0,10106.089
2026-02-23 00:30:00,SOLAR_02,0.0,10112.554
2026-02-23 00:30:00,SOLAR_03,0.0,10227.722
2026-02-23 00:30:00,SOLAR_04,0.0,10174.672
2026-02-23 00:30:00,SELF_01,4457.254,0.0
2026-02-23 00:30:00,GRID_01,0.0,56455.153
2026-02-23 00:30:00,DEST_01,55452.875,0.0
2026-02-23 01:00:00,BESS_01,0.0,5098.202
2026-02-23 01:00:00,BESS_02,0.0,5081.373
2026-02-23 01:00:00,BESS_03,0.0,5044.375
2026-02-23 01:00:00,BESS_04,0.0,5087.62
2026-02-23 01:00:00,SOLAR_01,0.0,10110.129
2026-02-23 01:00:00,SOLAR_02,0.0,10115.925
2026-02-23 01:00:00,SOLAR_03,0.0,10231.863
2026-02-23 01:00:00,SOLAR_04,0.0,10177.865
2026-02-23 01:00:00,SELF_01,4459.668,0.0
2026-02-23 01:00:00,GRID_01,0.0,56473.704
2026-02-23 01:00:00,DEST_01,55471.056,0.0
2026-02-23 01:30:00,BESS_01,0.0,5101.015
2026-02-23 01:30:00,BESS_02,0.0,5083.651
2026-02-23 01:30:00,BESS_03,0.0,5046.379
2026-02-23 01:30:00,BESS_04,0.0,5089.841
2026-02-23 01:30:00,SOLAR_01,0.0,10113.726
2026-02-23 01:30:00,SOLAR_02,0.0,10119.221
2026-02-23 01:30:00,SOLAR_03,0.0,10236.07
2026-02-23 01:30:00,SOLAR_04,0.0,10181.783
2026-02-23 01:30:00,SELF_01,4461.071,0.0
2026-02-23 01:30:00,GRID_01,0.0,56496.637
2026-02-23 01:30:00,DEST_01,55493.531,0.0
2026-02-23 02:00:00,BESS_01,0.0,5102.666
2026-02-23 02:00:00,BESS_02,0.0,5085.801
2026-02-23 02:00:00,BESS_03,0.0,5048.049
2026-02-23 02:00:00,BESS_04,0.0,5091.0
2026-02-23 02:00:00,SOLAR_01,0.0,10117.155
2026-02-23 02:00:00,SOLAR_02,0.0,10122.024
2026-02-23 02:00:00,SOLAR_03,0.0,10241.82
2026-02-23 02:00:00,SOLAR_04,0.0,10185.073
2026-02-23 02:00:00,SELF_01,4462.588,0.0
2026-02-23 02:00:00,GRID_01,0.0,56517.021
2026-02-23 02:00:00,DEST_01,55513.506,0.0
2026-02-23 02:30:00,BESS_01,0.0,5104.326
2026-02-23 02:30:00,BESS_02,0.0,5088.058
2026-02-23 02:30:00,BESS_03,0.0,5050.896
2026-02-23 02:30:00,BESS_04,0.0,5093.4
2026-02-23 02:30:00,SOLAR_01,0.0,10121.11
2026-02-23 02:30:00,SOLAR_02,0.0,10126.173
2026-02-23 02:30:00,SOLAR_03,0.0,10245.65
2026-02-23 02:30:00,SOLAR_04,0.0,10188.178
2026-02-23 02:30:00,SELF_01,4465.038,0.0
2026-02-23 02:30:00,GRID_01,0.0,56538.774
2026-02-23 02:30:00,DEST_01,55534.826,0.0
2026-02-23 03:00:00,BESS_01,0.0,5106.598
2026-02-23 03:00:00,BESS_02,0.0,5090.999
2026-02-23 03:00:00,BESS_03,0.0,5052.668
2026-02-23 03:00:00,BESS_04,0.0,5096.175
2026-02-23 03:00:00,SOLAR_01,0.0,10126.824
2026-02-23 03:00:00,SOLAR_02,0.0,10129.888
2026-02-23 03:00:00,SOLAR_03,0.0,10248.943
2026-02-23 03:00:00,SOLAR_04,0.0,10190.659
2026-02-23 03:00:00,SELF_01,4467.16,0.0
2026-02-23 03:00:00,GRID_01,0.0,56561.614
2026-02-23 03:00:00,DEST_01,55557.211,0.0
2026-02-23 03:30:00,BESS_01,0.0,5108.832
2026-02-23 03:30:00,BESS_02,0.0,5092.985
2026-02-23 03:30:00,BESS_03,0.0,5054.182
2026-02-23 03:30:00,BESS_04,0.0,5097.623
2026-02-23 03:30:00,SOLAR_01,0.0,10131.276
2026-02-23 03:30:00,SOLAR_02,0.0,10133.31
2026-02-23 03:30:00,SOLAR_03,0.0,10252.216
2026-02-23 03:30:00,SOLAR_04,0.0,10195.729
2026-02-23 03:30:00,SELF_01,4469.328,0.0
2026-02-23 03:30:00,GRID_01,0.0,56582.846
2026-02-23 03:30:00,DEST_01,55578.019,0.0
2026-02-23 04:00:00,BESS_01,0.0,5111.606
2026-02-23 04:00:00,BESS_02,0.0,5095.208
2026-02-23 04:00:00,BESS_03,0.0,5056.064
2026-02-23 04:00:00,BESS_04,0.0,5099.82
2026-02-23 04:00:00,SOLAR_01,0.0,10134.227
2026-02-23 04:00:00,SOLAR_02,0.0,10138.201
2026-02-23 04:00:00,SOLAR_03,0.0,10257.87
2026-02-23 04:00:00,SOLAR_04,0.0,10197.929
2026-02-23 04:00:00,SELF_01,4471.762,0.0
2026-02-23 04:00:00,GRID_01,0.0,56605.182
2026-02-23 04:00:00,DEST_01,55599.909,0.0
2026-02-23 04:30:00,BESS_01,0.0,5113.614
2026-02-23 04:30:00,BESS_02,0.0,5096.575
2026-02-23 04:30:00,BESS_03,0.0,5058.734
2026-02-23 04:30:00,BESS_04,0.0,5101.612
2026-02-23 04:30:00,SOLAR_01,0.0,10136.993
2026-02-23 04:30:00,SOLAR_02,0.0,10140.351
2026-02-23 04:30:00,SOLAR_03,0.0,10262.904
2026-02-23 04:30:00,SOLAR_04,0.0,10201.238
2026-02-23 04:30:00,SELF_01,4473.475,0.0
2026-02-23 04:30:00,GRID_01,0.0,56624.568
2026-02-23 04:30:00,DEST_01,55618.907,0.0
2026-02-23 05:00:00,BESS_01,0.0,5114.959
2026-02-23 05:00:00,BESS_02,0.0,5098.137
2026-02-23 05:00:00,BESS_03,0.0,5059.986
2026-02-23 05:00:00,BESS_04,0.0,5103.174
2026-02-23 05:00:00,SOLAR_01,0.0,10141.159
2026-02-23 05:00:00,SOLAR_02,0.0,10145.332
2026-02-23 05:00:00,SOLAR_03,0.0,10266.125
2026-02-23 05:00:00,SOLAR_04,0.0,10205.889
2026-02-23 05:00:00,SELF_01,4474.726,0.0
2026-02-23 05:00:00,GRID_01,0.0,56646.057
2026-02-23 05:00:00,DEST_01,55639.966,0.0
2026-02-23 05:30:00,BESS_01,0.0,5117.066
2026-02-23 05:30:00,BESS_02,0.0,5100.272
2026-02-23 05:30:00,BESS_03,0.0,5062.026
2026-02-23 05:30:00,BESS_04,0.0,5104.682
2026-02-23 05:30:00,SOLAR_01,0.0,10145.779
2026-02-23 05:30:00,SOLAR_02,0.0,10147.529
2026-02-23 05:30:00,SOLAR_03,0.0,10268.457
2026-02-23 05:30:00,SOLAR_04,0.0,10210.424
2026-02-23 05:30:00,SELF_01,4476.485,0.0
2026-02-23 05:30:00,GRID_01,0.0,56665.771
2026-02-23 05:30:00,DEST_01,55659.287,0.0
2026-02-23 06:00:00,BESS_01,0.0,5118.082
2026-02-23 06:00:00,BESS_02,0.0,5101.68
2026-02-23 06:00:00,BESS_03,0.0,5064.846
2026-02-23 06:00:00,BESS_04,0.0,5106.789
2026-02-23 06:00:00,SOLAR_01,0.0,10148.067
2026-02-23 06:00:00,SOLAR_02,0.0,10152.946
2026-02-23 06:00:00,SOLAR_03,0.0,10273.939
2026-02-23 06:00:00,SOLAR_04,0.0,10214.179
2026-02-23 06:00:00,SELF_01,4477.848,0.0
2026-02-23 06:00:00,GRID_01,0.0,56688.7
2026-02-23 06:00:00,DEST_01,55681.757,0.0
2026-02-23 06:30:00,BESS_01,0.0,5120.136
2026-02-23 06:30:00,BESS_02,0.0,5103.481
2026-02-23 06:30:00,BESS_03,0.0,5067.34
2026-02-23 06:30:00,BESS_04,0.0,5107.998
2026-02-23 06:30:00,SOLAR_01,0.0,10151.45
2026-02-23 06:30:00,SOLAR_02,0.0,10155.991
2026-02-23 06:30:00,SOLAR_03,0.0,10277.606
2026-02-23 06:30:00,SOLAR_04,0.0,10216.242
2026-02-23 06:30:00,SELF_01,4479.216,0.0
2026-02-23 06:30:00,GRID_01,0.0,56707.049
2026-02-23 06:30:00,DEST_01,55699.74,0.0
2026-02-23 07:00:00,BESS_01,0.0,5121.922
2026-02-23 07:00:00,BESS_02,0.0,5105.711
2026-02-23 07:00:00,BESS_03,0.0,5069.215
2026-02-23 07:00:00,BESS_04,0.0,5110.709
2026-02-23 07:00:00,SOLAR_01,0.0,10157.176
2026-02-23 07:00:00,SOLAR_02,0.0,10161.29
2026-02-23 07:00:00,SOLAR_03,0.0,10281.217
2026-02-23 07:00:00,SOLAR_04,0.0,10221.044
2026-02-23 07:00:00,SELF_01,4480.959,0.0
2026-02-23 07:00:00,GRID_01,0.0,56733.345
2026-02-23 07:00:00,DEST_01,55725.513,0.0
2026-02-23 07:30:00,BESS_01,0.0,5123.587
2026-02-23 07:30:00,BESS_02,0.0,5107.123
2026-02-23 07:30:00,BESS_03,0.0,5072.065
2026-02-23 07:30:00,BESS_04,0.0,5113.414
2026-02-23 07:30:00,SOLAR_01,0.0,10160.372
2026-02-23 07:30:00,SOLAR_02,0.0,10165.583
2026-02-23 07:30:00,SOLAR_03,0.0,10283.646
2026-02-23 07:30:00,SOLAR_04,0.0,10225.807
2026-02-23 07:30:00,SELF_01,4483.025,0.0
2026-02-23 07:30:00,GRID_01,0.0,56754.594
2026-02-23 07:30:00,DEST_01,55746.335,0.0
2026-02-23 08:00:00,BESS_01,0.0,5125.286
2026-02-23 08:00:00,BESS_02,0.0,5109.012
2026-02-23 08:00:00,BESS_03,0.0,5074.318
2026-02-23 08:00:00,BESS_04,0.0,5115.78
2026-02-23 08:00:00,SOLAR_01,0.0,10165.584
2026-02-23 08:00:00,SOLAR_02,0.0,10169.041
2026-02-23 08:00:00,SOLAR_03,0.0,10285.816
2026-02-23 08:00:00,SOLAR_04,0.0,10231.732
2026-02-23 08:00:00,SELF_01,4485.344,0.0
2026-02-23 08:00:00,GRID_01,0.0,56777.245
2026-02-23 08:00:00,DEST_01,55768.531,0.0
2026-02-23 08:30:00,BESS_01,0.0,5128.225
2026-02-23 08:30:00,BESS_02,0.0,5111.458
2026-02-23 08:30:00,BESS_03,0.0,5077.018
2026-02-23 08:30:00,BESS_04,0.0,5118.078
2026-02-23 08:30:00,SOLAR_01,0.0,10170.209
2026-02-23 08:30:00,SOLAR_02,0.0,10173.269
2026-02-23 08:30:00,SOLAR_03,0.0,10291.26
2026-02-23 08:30:00,SOLAR_04,0.0,10236.426
2026-02-23 08:30:00,SELF_01,4487.025,0.0
2026-02-23 08:30:00,GRID_01,0.0,56804.938
2026-02-23 08:30:00,DEST_01,55795.668,0.0
2026-02-23 09:00:00,BESS_01,0.0,5130.323
2026-02-23 09:00:00,BESS_02,0.0,5112.636
2026-02-23 09:00:00,BESS_03,0.0,5078.335
2026-02-23 09:00:00,BESS_04,0.0,5119.443
2026-02-23 09:00:00,SOLAR_01,0.0,10173.248
2026-02-23 09:00:00,SOLAR_02,0.0,10179.039
2026-02-23 09:00:00,SOLAR_03,0.0,10294.743
2026-02-23 09:00:00,SOLAR_04,0.0,10240.337
2026-02-23 09:00:00,SELF_01,4488.793,0.0
2026-02-23 09:00:00,GRID_01,0.0,56825.332
2026-02-23 09:00:00,DEST_01,55815.655,0.0
2026-02-23 09:30:00,BESS_01,0.0,5132.114
2026-02-23 09:30:00,BESS_02,0.0,5114.528
2026-02-23 09:30:00,BESS_03,0.0,5080.554
2026-02-23 09:30:00,BESS_04,0.0,5122.107
2026-02-23 09:30:00,SOLAR_01,0.0,10178.573
2026-02-23 09:30:00,SOLAR_02,0.0,10184.359
2026-02-23 09:30:00,SOLAR_03,0.0,10297.072
2026-02-23 09:30:00,SOLAR_04,0.0,10245.462
2026-02-23 09:30:00,SELF_01,4490.637,0.0
2026-02-23 09:30:00,GRID_01,0.0,56850.153
2026-02-23 09:30:00,DEST_01,55839.979,0.0
2026-02-23 10:00:00,BESS_01,0.0,5133.314
2026-02-23 10:00:00,BESS_02,0.0,5116.538
2026-02-23 10:00:00,BESS_03,0.0,5082.466
2026-02-23 10:00:00,BESS_04,0.0,5123.857
2026-02-23 10:00:00,SOLAR_01,0.0,10180.847
2026-02-23 10:00:00,SOLAR_02,0.0,10188.65
2026-02-23 10:00:00,SOLAR_03,0.0,10301.824
2026-02-23 10:00:00,SOLAR_04,0.0,10248.658
2026-02-23 10:00:00,SELF_01,4492.827,0.0
2026-02-23 10:00:00,GRID_01,0.0,56869.346
2026-02-23 10:00:00,DEST_01,55858.788,0.0
2026-02-23 10:30:00,BESS_01,0.0,5134.645
2026-02-23 10:30:00,BESS_02,0.0,5117.95
2026-02-23 10:30:00,BESS_03,0.0,5083.667
2026-02-23 10:30:00,BESS_04,0.0,5126.692
2026-02-23 10:30:00,SOLAR_01,0.0,10185.327
2026-02-23 10:30:00,SOLAR_02,0.0,10191.361
2026-02-23 10:30:00,SOLAR_03,0.0,10306.861
2026-02-23 10:30:00,SOLAR_04,0.0,10253.698
2026-02-23 10:30:00,SELF_01,4494.603,0.0
2026-02-23 10:30:00,GRID_01,0.0,56891.617
2026-02-23 10:30:00,DEST_01,55880.612,0.0
2026-02-23 11:00:00,BESS_01,0.0,5136.971
2026-02-23 11:00:00,BESS_02,0.0,5119.901
2026-02-23 11:00:00,BESS_03,0.0,5085.547
2026-02-23 11:00:00,BESS_04,0.0,5128.561
2026-02-23 11:00:00,SOLAR_01,0.0,10188.844
2026-02-23 11:00:00,SOLAR_02,0.0,10194.638
2026-02-23 11:00:00,SOLAR_03,0.0,10312.452
2026-02-23 11:00:00,SOLAR_04,0.0,10257.623
2026-02-23 11:00:00,SELF_01,4496.146,0.0
2026-02-23 11:00:00,GRID_01,0.0,56914.412
2026-02-23 11:00:00,DEST_01,55902.952,0.0
2026-02-23 11:30:00,BESS_01,0.0,5139.196
2026-02-23 11:30:00,BESS_02,0.0,5122.199
2026-02-23 11:30:00,BESS_03,0.0,5087.963
2026-02-23 11:30:00,BESS_04,0.0,5130.838
2026-02-23 11:30:00,SOLAR_01,0.0,10192.068
2026-02-23 11:30:00,SOLAR_02,0.0,10200.574
2026-02-23 11:30:00,SOLAR_03,0.0,10316.18
2026-02-23 11:30:00,SOLAR_04,0.0,10261.506
2026-02-23 11:30:00,SELF_01,4497.885,0.0
2026-02-23 11:30:00,GRID_01,0.0,56938.66
2026-02-23 11:30:00,DEST_01,55926.716,0.0
2026-02-23 12:00:00,BESS_01,0.0,5141.017
2026-02-23 12:00:00,BESS_02,0.0,5124.326
2026-02-23 12:00:00,BESS_03,0.0,5090.865
2026-02-23 12:00:00,BESS_04,0.0,5133.29
2026-02-23 12:00:00,SOLAR_01,0.0,10197.388
2026-02-23 12:00:00,SOLAR_02,0.0,10203.637
2026-02-23 12:00:00,SOLAR_03,0.0,10320.63
2026-02-23 12:00:00,SOLAR_04,0.0,10267.097
2026-02-23 12:00:00,SELF_01,4499.615,0.0
2026-02-23 12:00:00,GRID_01,0.0,56964.655
2026-02-23 12:00:00,DEST_01,55952.188,0.0
2026-02-23 12:30:00,BESS_01,0.0,5143.405
2026-02-23 12:30:00,BESS_02,0.0,5125.923
2026-02-23 12:30:00,BESS_03,0.0,5092.09
2026-02-23 12:30:00,BESS_04,0.0,5134.711
2026-02-23 12:30:00,SOLAR_01,0.0,10201.763
2026-02-23 12:30:00,SOLAR_02,0.0,10207.503
2026-02-23 12:30:00,SOLAR_03,0.0,10326.606
